"","COMPNOS","NatureCode","INCIDENT_TYPE_DESCRIPTION","MAIN_CRIMECODE","REPTDISTRICT","REPORTINGAREA","FROMDATE","WEAPONTYPE","Shooting","DOMESTIC","SHIFT","Year","Month","DAY_WEEK","UCRPART","X","Y","STREETNAME","XSTREETNAME","Location"
"1459",130688055,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",346,"10/28/2013 07:00:00 PM","Unarmed","No","No","First",2013,10,"Monday","Part One",774236.00263869,2936827.84248111,"PERCIVAL ST","","(42.30597635, -71.06351956)"
"1460",130688040,"BERPT ","RESIDENTIAL BURGLARY","05RB","D4",626,"10/28/2013 07:30:00 PM","Other","No","No","First",2013,10,"Monday","Part One",764823.34757952,2950106.81625119,"QUEENSBERRY ST","","(42.34254135, -71.09808455)"
"1461",130687886,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",359,"10/28/2013 10:41:00 PM","Other","No","No","First",2013,10,"Monday","Part One",773274.12136036,2933145.54177485,"WALDECK ST","","(42.29588538, -71.06714448)"
"1462",130687565,"VANRPT","RESIDENTIAL BURGLARY","05RB","E13",582,"10/28/2013 11:00:00 AM","Other","No","No","Day",2013,10,"Monday","Part One",761924.08467727,2943345.03613961,"DAY ST","","(42.32402374, -71.1089233)"
"1463",130687516,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",293,"10/28/2013 08:00:00 PM","Unarmed","No","No","First",2013,10,"Monday","Part One",766603.70556736,2944550.18267943,"DORR ST","","(42.32727053, -71.09159761)"
"1464",130687406,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",510,"10/28/2013 09:20:00 AM","Other","No","No","Day",2013,10,"Monday","Part One",761935.95538844,2934782.06966977,"OLEARY WY","","(42.30052635, -71.10902455)"
"1465",130687329,"BEIP  ","RESIDENTIAL BURGLARY","05RB","B3",464,"10/28/2013 04:22:00 PM","Other","No","No","First",2013,10,"Monday","Part One",766672.55024594,2931248.31066118,"HARVARD ST","","(42.2907686, -71.09157856)"
"1466",130687177,"ARREST","RESIDENTIAL BURGLARY","05RB","D4",595,"10/28/2013 03:13:00 PM","Unarmed","No","No","Day",2013,10,"Monday","Part One",766533.51607519,2948936.01478702,"HUNTINGTON AV","","(42.33930635, -71.09177955)"
"1467",130687174,"BERPT ","RESIDENTIAL BURGLARY","05RB","D4",625,"10/28/2013 01:05:00 PM","Unarmed","No","No","Day",2013,10,"Monday","Part One",765065.4123841,2950372.1657861,"JERSEY ST","","(42.34326635, -71.09718455)"
"1468",130686848,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",334,"10/28/2013 09:30:00 AM","Unarmed","No","No","Day",2013,10,"Monday","Part One",773099.16698585,2938567.64838469,"BELLEVUE ST","","(42.31076635, -71.06768956)"
"1469",130686694,"LARCRT","RESIDENTIAL BURGLARY","05RB","D4",137,"10/25/2013 02:30:00 PM","Unarmed","No","No","Day",2013,10,"Friday","Part One",768733.66948327,2952938.95363152,"COMMONWEALTH AV","","(42.35026135, -71.08356956)"
"1470",130686656,"LARCRT","RESIDENTIAL BURGLARY","05RB","E13",639,"10/21/2013 12:00:00 AM","Other","No","No","Last",2013,10,"Monday","Part One",760600.11160343,2940504.12974794,"CENTRE ST","","(42.3162447, -71.11386666)"
"1471",130686573,"ARREST","RESIDENTIAL BURGLARY","05RB","D4",152,"10/28/2013 10:20:00 AM","Other","No","No","Day",2013,10,"Monday","Part One",771730.29439552,2950482.95624694,"TREMONT ST","","(42.34348135, -71.07252956)"
"1472",130684832,"BERPT ","RESIDENTIAL BURGLARY","05RB","A7",20,"10/14/2013 02:00:00 PM","Unarmed","No","No","Day",2013,10,"Monday","Part One",783369.55556577,2962832.80129786,"BREMEN ST","","(42.37720134, -71.02922457)"
"1473",130684819,"BEIP  ","RESIDENTIAL BURGLARY","05RB","D4",626,"10/27/2013 09:00:00 AM","Other","No","No","Day",2013,10,"Sunday","Part One",764114.6170416,2950194.59461893,"PETERBOROUGH ST","","(42.34279135, -71.10070455)"
"1474",130684811,"LARCRT","RESIDENTIAL BURGLARY","05RB","B2",604,"10/25/2013 07:30:00 AM","Other","No","No","Day",2013,10,"Friday","Part One",763376.83997385,2946064.02217144,"CALUMET ST","","(42.33146635, -71.10350455)"
"1475",130684339,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",787,"10/26/2013 07:00:00 PM","Unarmed","No","No","First",2013,10,"Saturday","Part One",751980.24039177,2949219.36067702,"KILSYTH RD","","(42.34026238, -71.1456036)"
"1476",130684055,"IVPREM","RESIDENTIAL BURGLARY","05RB","C6",221,"10/26/2013 08:00:00 PM","Other","No","No","First",2013,10,"Saturday","Part One",779520.89101903,2948110.80285478,"DORCHESTER ST","","(42.33686135, -71.04375957)"
"1477",130683362,"BERPT ","RESIDENTIAL BURGLARY","05RB","A15",900,"10/26/2013 07:19:00 PM","Unarmed","No","No","First",2013,10,"Saturday","Part One",775601.1373756,2962845.89904068,"BUNKER HILL ST","","(42.37735134, -71.05797456)"
"1478",130683129,"BERPT ","RESIDENTIAL BURGLARY","05RB","D4",625,"10/26/2013 09:00:00 AM","Other","No","No","Day",2013,10,"Saturday","Part One",765421.10852311,2950331.94080093,"QUEENSBERRY ST","","(42.34315135, -71.09586955)"
"1479",130682959,"IVPER ","RESIDENTIAL BURGLARY","05RB","B3",445,"10/26/2013 03:00:00 PM","Unarmed","No","No","Day",2013,10,"Saturday","Part One",769681.08228661,2933991.62932152,"ROXTON ST","","(42.29825636, -71.08040956)"
"1480",130682519,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",260,"10/24/2013 06:00:00 PM","Unarmed","No","No","First",2013,10,"Thursday","Part One",772028.5047571,2940630.55895702,"HALF MOON ST","","(42.3164419, -71.07160953)"
"1481",130681060,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",298,"10/25/2013 06:20:00 PM","Other","No","No","First",2013,10,"Friday","Part One",767541.71386194,2942831.25632727,"REGENT ST","","(42.32254135, -71.08815955)"
"1482",130680890,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",265,"10/25/2013 09:00:00 AM","Unarmed","No","No","Day",2013,10,"Friday","Part One",770014.5146906,2942051.58826719,"WAVERLY ST","","(42.32036878, -71.07903005)"
"1483",130680860,"BERPT ","RESIDENTIAL BURGLARY","05RB","C6",214,"10/25/2013 10:30:00 AM","Unarmed","No","No","Day",2013,10,"Friday","Part One",777549.52160219,2947916.3065246,"E ST","","(42.33635635, -71.05105457)"
"1484",130680752,"LARCRT","RESIDENTIAL BURGLARY","05RB","B2",317,"10/25/2013 09:00:00 AM","Unarmed","No","No","Day",2013,10,"Friday","Part One",767716.3637751,2938311.40677118,"HOMESTEAD ST","","(42.31013635, -71.08759455)"
"1485",130680708,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",402,"10/25/2013 01:00:00 PM","Other","No","No","Day",2013,10,"Friday","Part One",772576.42492111,2928248.16475861,"FULLER ST","","(42.28245637, -71.06981457)"
"1486",130679877,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",307,"10/24/2013 07:00:00 PM","Unarmed","No","No","First",2013,10,"Thursday","Part One",765824.84131144,2939617.91203219,"WALNUT AV","","(42.31374635, -71.09456455)"
"1487",130679218,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",604,"10/25/2013 12:08:00 AM","Unarmed","No","No","Last",2013,10,"Friday","Part One",762990.10223028,2946078.62614486,"SACHEM ST","","(42.33151135, -71.10493455)"
"1488",130678808,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",586,"10/24/2013 07:00:00 PM","Unarmed","No","No","First",2013,10,"Thursday","Part One",763957.20659527,2945575.73902728,"HILLSIDE ST","","(42.33011906, -71.10136665)"
"1489",130678791,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",281,"10/24/2013 08:20:00 AM","Other","No","No","Day",2013,10,"Thursday","Part One",769884.0976286,2944586.5356251,"MT PLEASANT AV","","(42.32732655, -71.07946607)"
"1490",130678659,"BERPT ","RESIDENTIAL BURGLARY","05RB","D4",150,"10/24/2013 07:30:00 AM","Other","No","No","Day",2013,10,"Thursday","Part One",771215.22915269,2951577.30838893,"COLUMBUS AV","","(42.34649135, -71.07441456)"
"1491",130677669,"LARCRT","RESIDENTIAL BURGLARY","05RB","E13",572,"10/11/2013 12:00:00 PM","Unarmed","No","No","Day",2013,10,"Friday","Part One",764813.14779678,2939356.20586269,"GRANADA PARK","","(42.31304135, -71.09830955)"
"1492",130677049,"BERPT ","RESIDENTIAL BURGLARY","05RB","A7",21,"10/23/2013 05:30:00 PM","Other","No","No","First",2013,10,"Wednesday","Part One",782326.92215235,2961781.1528106,"MARION ST","","(42.37433134, -71.03310457)"
"1493",130676582,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",938,"10/23/2013 08:00:00 AM","Other","No","No","Day",2013,10,"Wednesday","Part One",752397.47315311,2951584.07904468,"JETTE CT","","(42.3467465, -71.14402385)"
"1494",130676567,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",365,"10/23/2013 07:52:00 PM","Other","No","No","First",2013,10,"Wednesday","Part One",775525.59257918,2932000.39117803,"KING ST","","(42.29271136, -71.05884457)"
"1495",130676458,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",345,"10/23/2013 01:15:00 PM","Other","No","No","Day",2013,10,"Wednesday","Part One",773634.60718794,2935403.52249511,"RIDGEWOOD ST","","(42.30207637, -71.06576958)"
"1496",130676401,"BEIP  ","RESIDENTIAL BURGLARY","05RB","D14",798,"10/23/2013 05:18:00 PM","Unarmed","No","No","First",2013,10,"Wednesday","Part One",757543.03241577,2954359.3192291,"ASHFORD ST","","(42.35430135, -71.12494454)"
"1497",130676141,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",366,"10/23/2013 04:33:00 PM","Unarmed","No","No","First",2013,10,"Wednesday","Part One",775079.94878543,2930797.3132036,"EDWIN ST","","(42.28941636, -71.06051457)"
"1498",130675974,"BEIP  ","RESIDENTIAL BURGLARY","05RB","C11",388,"10/23/2013 02:45:00 PM","Unarmed","No","No","Day",2013,10,"Wednesday","Part One",773561.85733343,2925239.37943761,"RICHMOND ST","","(42.27418637, -71.06622957)"
"1499",130675889,"BERPT ","RESIDENTIAL BURGLARY","05RB","C6",201,"10/23/2013 08:00:00 AM","Other","No","No","Day",2013,10,"Wednesday","Part One",776986.32686243,2950419.35729277,"W 1ST ST","","(42.3432329, -71.05308905)"
"1500",130675824,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",586,"10/23/2013 11:15:00 AM","Other","No","No","Day",2013,10,"Wednesday","Part One",764870.83665777,2945480.64472927,"ALLEGHANY ST","","(42.32984635, -71.09798955)"
"1501",130675435,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",328,"10/22/2013 10:30:00 PM","Unarmed","No","No","First",2013,10,"Tuesday","Part One",771117.3727211,2938120.37893802,"INTERVALE ST","","(42.30956635, -71.07502456)"
"1502",130674804,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",606,"10/22/2013 05:00:00 PM","Unarmed","No","No","First",2013,10,"Tuesday","Part One",761733.71333885,2946163.9478246,"PARKER HILL AV","","(42.33176135, -71.10957955)"
"1503",130674419,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",587,"10/22/2013 06:00:00 PM","Other","No","No","First",2013,10,"Tuesday","Part One",764837.01815585,2946058.10026728,"SEWALL ST","","(42.33143135, -71.09810455)"
"1504",130674403,"BERPT ","RESIDENTIAL BURGLARY","05RB","D4",626,"10/22/2013 07:35:00 AM","Unarmed","No","No","Day",2013,10,"Tuesday","Part One",764833.15169377,2949637.58425002,"PARK DR","","(42.34125364, -71.09805647)"
"1505",130674372,"IVPER ","RESIDENTIAL BURGLARY","05RB","B2",268,"10/22/2013 06:48:00 PM","Unarmed","No","No","First",2013,10,"Tuesday","Part One",770895.70485736,2944618.80524561,"EUSTIS ST","","(42.32740135, -71.07572455)"
"1506",130674142,"DISTRB","RESIDENTIAL BURGLARY","05RB","E5",563,"10/22/2013 05:00:00 PM","Unarmed","No","No","First",2013,10,"Tuesday","Part One",758454.90821668,2930961.97396351,"FAWNDALE RD","WASHINGTON ST","(42.29008683, -71.12195463)"
"1507",130673774,"BERPT ","RESIDENTIAL BURGLARY","05RB","A7",26,"10/20/2013 02:00:00 PM","Other","No","No","Day",2013,10,"Sunday","Part One",780373.84403751,2964179.43377519,"BORDER ST","","(42.38094134, -71.04028457)"
"1508",130673641,"BERPTA","RESIDENTIAL BURGLARY","05RB","C11",363,"10/22/2013 12:30:00 PM","Other","No","No","Day",2013,10,"Tuesday","Part One",775019.52305327,2932285.6704631,"CLEMATIS ST","","(42.29350135, -71.06070956)"
"1509",130673562,"ROBRPT","RESIDENTIAL BURGLARY","05RB","B2",265,"10/22/2013 01:20:00 PM","Unarmed","No","No","Day",2013,10,"Tuesday","Part One",770112.17755302,2942291.70720953,"ALASKA ST","","(42.32102635, -71.07866455)"
"1510",130673539,"BERPT ","RESIDENTIAL BURGLARY","05RB","C11",363,"10/22/2013 12:30:00 PM","Other","No","No","Day",2013,10,"Tuesday","Part One",775019.52305327,2932285.6704631,"CLEMATIS ST","","(42.29350135, -71.06070956)"
"1511",130672883,"BERPT ","RESIDENTIAL BURGLARY","05RB","E5",822,"10/21/2013 08:00:00 AM","Other","No","No","Day",2013,10,"Monday","Part One",750330.20858685,2920524.8278431,"WESTMOOR RD","","(42.26154136, -71.15213954)"
"1512",130672574,"BERPT ","RESIDENTIAL BURGLARY","05RB","E18",516,"10/22/2013 01:31:00 AM","Unarmed","No","No","Last",2013,10,"Tuesday","Part One",758696.03043785,2915966.94981977,"DANA AV","","(42.24893637, -71.12130953)"
"1513",130672032,"BERPT ","RESIDENTIAL BURGLARY","05RB","C6",187,"10/21/2013 06:00:00 PM","Other","No","No","First",2013,10,"Monday","Part One",776017.60570277,2943015.86488193,"DORCHESTER AV","","(42.32293135, -71.05681456)"
"1514",130671710,"BERPT ","RESIDENTIAL BURGLARY","05RB","C6",214,"10/21/2013 07:00:00 AM","Unarmed","No","No","Last",2013,10,"Monday","Part One",778347.88942801,2947519.65311843,"GOLD ST","","(42.33525635, -71.04810956)"
"1515",130671494,"BERPT ","RESIDENTIAL BURGLARY","05RB","A7",24,"10/20/2013 12:00:00 PM","Unarmed","No","No","Day",2013,10,"Sunday","Part One",781304.76015469,2963659.69039211,"EUTAW ST","","(42.37950134, -71.03684957)"
"1516",130670341,"LARCRT","RESIDENTIAL BURGLARY","05RB","A15",900,"10/20/2013 10:00:00 PM","Unarmed","No","No","First",2013,10,"Sunday","Part One",775727.21914444,2962941.7213556,"OREILLY WY","","(42.37761248, -71.0575061)"
"1517",130669895,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",794,"10/19/2013 08:00:00 PM","Other","No","No","First",2013,10,"Saturday","Part One",755104.90999543,2953495.78486694,"QUINT AV","","(42.35196084, -71.1339783)"
"1518",130669663,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",799,"10/20/2013 05:50:00 PM","Unarmed","No","No","First",2013,10,"Sunday","Part One",757066.86604528,2954448.0040911,"ASHFORD ST","","(42.35455043, -71.12670472)"
"1519",130668448,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",578,"10/19/2013 02:00:00 PM","Other","No","No","Day",2013,10,"Saturday","Part One",762230.59554718,2942048.85927002,"CRANSTON ST","","(42.32046311, -71.10781192)"
"1520",130668407,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",607,"10/19/2013 06:00:00 PM","Other","No","No","First",2013,10,"Saturday","Part One",761778.15025785,2943545.75424211,"KENNEY ST","","(42.32457635, -71.10945954)"
"1521",130666338,"LARCRT","RESIDENTIAL BURGLARY","05RB","D14",811,"10/18/2013 11:00:00 AM","Unarmed","No","No","Day",2013,10,"Friday","Part One",755459.26328936,2957277.52664727,"RIVERDALE ST","","(42.36233388, -71.13260712)"
"1522",130666205,"BERPT ","RESIDENTIAL BURGLARY","05RB","B3",441,"10/18/2013 10:48:00 PM","Unarmed","No","No","First",2013,10,"Friday","Part One",769243.89451269,2932717.08593886,"KINGSDALE ST","","(42.29476483, -71.08204862)"
"1523",130665915,"BERPT ","RESIDENTIAL BURGLARY","05RB","C6",187,"10/18/2013 11:00:00 AM","Other","No","No","Day",2013,10,"Friday","Part One",775435.05962377,2944015.01741119,"BOSTON ST","","(42.32568135, -71.05894956)"
"1524",130665628,"BERPT ","RESIDENTIAL BURGLARY","05RB","C6",194,"10/18/2013 08:15:00 AM","Other","No","No","Day",2013,10,"Friday","Part One",776221.87169843,2946303.28514436,"MIDDLE ST","","(42.33194923, -71.05599596)"
"1525",130664852,"BERPT ","RESIDENTIAL BURGLARY","05RB","C6",194,"10/18/2013 09:00:00 AM","Other","No","No","Day",2013,10,"Friday","Part One",776221.87169843,2946303.28514436,"MIDDLE ST","","(42.33194923, -71.05599596)"
"1526",130664461,"LARCRT","RESIDENTIAL BURGLARY","05RB","A7",23,"10/11/2013 07:30:00 AM","Other","No","No","Day",2013,10,"Friday","Part One",781416.48663727,2962740.10692944,"MARION ST","","(42.37697634, -71.03645457)"
"1527",130664207,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",570,"10/17/2013 11:30:00 PM","Other","No","No","First",2013,10,"Thursday","Part One",762209.3373876,2936516.15904935,"ROSSMORE RD","","(42.30528135, -71.10798455)"
"1528",130663790,"BERPTA","RESIDENTIAL BURGLARY","05RB","E5",710,"10/17/2013 07:30:00 PM","Other","No","No","First",2013,10,"Thursday","Part One",750766.73461669,2922995.55945019,"CAROL CR","","(42.26831636, -71.15048953)"
"1529",130663702,"BEIP  ","RESIDENTIAL BURGLARY","05RB","E5",710,"10/17/2013 07:40:00 PM","Unarmed","No","No","First",2013,10,"Thursday","Part One",750766.73461669,2922995.55945019,"CAROL CR","","(42.26831636, -71.15048953)"
"1530",130663461,"BERPT ","RESIDENTIAL BURGLARY","05RB","C6",215,"10/17/2013 11:00:00 AM","Unarmed","No","No","Day",2013,10,"Thursday","Part One",777097.19704753,2947810.06953235,"TUDOR ST","","(42.33607135, -71.05272956)"
"1531",130662446,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",602,"10/16/2013 05:00:00 PM","Other","No","No","First",2013,10,"Wednesday","Part One",764112.39099618,2947560.94798335,"HUNTINGTON AV","","(42.33556456, -71.10075838)"
"1532",130662436,"IVPREM","RESIDENTIAL BURGLARY","05RB","B3",422,"10/17/2013 12:00:00 PM","Unarmed","No","No","Day",2013,10,"Thursday","Part One",769353.18267993,2924170.64404227,"RIVER ST","","(42.27131136, -71.08179956)"
"1533",130662374,"LARCRT","RESIDENTIAL BURGLARY","05RB","D14",763,"09/14/2013 03:00:00 PM","Unarmed","No","No","Day",2013,9,"Saturday","Part One",748885.04415436,2952748.55210944,"FOSTER ST","","(42.34998135, -71.15699953)"
"1534",130662314,"BERPT ","RESIDENTIAL BURGLARY","05RB","E5",679,"10/15/2013 03:00:00 PM","Unarmed","No","No","Day",2013,10,"Tuesday","Part One",755021.67984694,2928671.02546144,"ROSLINDALE AV","","(42.28384136, -71.13467954)"
"1535",130661638,"BERPT ","RESIDENTIAL BURGLARY","05RB","D4",140,"10/16/2013 08:30:00 AM","Other","No","No","Day",2013,10,"Wednesday","Part One",768344.58528769,2953181.22250393,"GLOUCESTER ST","MARLBOROUGH ST","(42.35093134, -71.08500455)"
"1536",130661428,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",303,"10/14/2013 12:00:00 AM","Other","No","No","Last",2013,10,"Monday","Part One",764176.41350594,2941038.68084419,"ATHERTON ST","","(42.31766635, -71.10063454)"
"1537",130660699,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",260,"10/16/2013 03:00:00 PM","Unarmed","No","No","Day",2013,10,"Wednesday","Part One",772090.16834768,2940198.82556853,"MAGNOLIA ST","","(42.31525635, -71.07138956)"
"1538",130660513,"BERPT ","RESIDENTIAL BURGLARY","05RB","B3",449,"10/16/2013 04:27:00 PM","Unarmed","No","No","First",2013,10,"Wednesday","Part One",770532.76890343,2931775.05403027,"NORWELL ST","","(42.2921624, -71.07730207)"
"1539",130660191,"BEIP  ","RESIDENTIAL BURGLARY","05RB","C6",202,"10/16/2013 09:50:00 AM","Other","No","No","Day",2013,10,"Wednesday","Part One",777311.51650077,2949731.72776252,"BOLTON ST","","(42.34134135, -71.05189956)"
"1540",130659168,"BEIP  ","RESIDENTIAL BURGLARY","05RB","D4",170,"10/14/2013 12:00:00 AM","Other","No","No","Last",2013,10,"Monday","Part One",771026.08156511,2947760.81175685,"E SPRINGFIELD ST","","(42.33602135, -71.07518455)"
"1541",130658955,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",640,"10/15/2013 11:25:00 AM","Other","No","No","Day",2013,10,"Tuesday","Part One",762629.56095661,2940124.07276528,"GLENVALE TR","","(42.31517635, -71.10636955)"
"1542",130656548,"BERPT ","RESIDENTIAL BURGLARY","05RB","E13",648,"10/11/2013 06:37:00 PM","Unarmed","No","No","First",2013,10,"Friday","Part One",760212.89288969,2937133.87861444,"SOUTH ST","","(42.30700135, -71.11535455)"
"1543",130656517,"BERPT ","RESIDENTIAL BURGLARY","05RB","B2",300,"10/14/2013 08:00:00 PM","Unarmed","No","No","First",2013,10,"Monday","Part One",766113.51789943,2943144.64907318,"HIGHLAND ST","","(42.32342011, -71.0934351)"
"1544",130656365,"BERPT ","RESIDENTIAL BURGLARY","05RB","A7",26,"10/09/2013 02:30:00 PM","Unarmed","No","No","Day",2013,10,"Wednesday","Part One",780418.71566693,2961118.45564519,"DECATUR ST","","(42.37254134, -71.04017957)"
"1545",130656271,"BERPTA","RESIDENTIAL BURGLARY","05RB","B2",319,"10/14/2013 02:40:00 PM","Other","No","No","Day",2013,10,"Monday","Part One",767832.96656027,2937692.45000385,"SONOMA ST","","(42.30843635, -71.08717455)"
"1546",130655775,"ALARMR","RESIDENTIAL BURGLARY","05RB","B3",421,"10/14/2013 01:47:00 PM","Other","No","No","Day",2013,10,"Monday","Part One",766737.01763668,2925268.23108594,"DELHI ST","","(42.27435801, -71.09144617)"
"1547",130655614,"BERPTA","RESIDENTIAL BURGLARY","05RB","C6",216,"10/14/2013 12:05:00 AM","Other","No","No","Last",2013,10,"Monday","Part One",777455.69436202,2946735.06872961,"E 8TH ST","","(42.33311635, -71.05142456)"
"1548",130655136,"ARREST","RESIDENTIAL BURGLARY","05RB","B2",263,"10/14/2013 03:38:00 AM","Unarmed","No","No","Last",2013,10,"Monday","Part One",771488.1180426,2942852.33699377,"BROOK AV","","(42.32254598, -71.07356647)"
"1549",130654986,"BERPT ","RESIDENTIAL BURGLARY","05RB","D14",774,"10/13/2013 07:00:00 PM","Other","No","No","First",2013,10,"Sunday","Part One",749649.19223235,2949503.92080344,"CHISWICK RD","","(42.34106948, -71.15422135)"
